column_0,column_1,ticker
1691798400000.0,1.5862886218472083,optimism
1691884800000.0,1.551728932217757,optimism
1691971200000.0,1.5387755242144157,optimism
1692057600000.0,1.5325075732769615,optimism
1692144000000.0,1.4716146281920077,optimism
1692230400000.0,1.4048760313695097,optimism
1692316800000.0,1.3607369827023112,optimism
1692403200000.0,1.4402799559445116,optimism
1692489600000.0,1.4724309103351123,optimism
1692576000000.0,1.471873430792369,optimism
1692662400000.0,1.5312055674546237,optimism
1692748800000.0,1.5779892846597026,optimism
1692835200000.0,1.5584157027474468,optimism
1692921600000.0,1.5859720198282763,optimism
1693008000000.0,1.46924706256871,optimism
1693094400000.0,1.4818619337540648,optimism
1693180800000.0,1.4535845235270186,optimism
1693267200000.0,1.42253670560971,optimism
1693353600000.0,1.4913208197279904,optimism
1693440000000.0,1.4834838750983788,optimism
1693526400000.0,1.3910540800500484,optimism
1693612800000.0,1.3176159559772989,optimism
1693699200000.0,1.3180207884928898,optimism
1693785600000.0,1.339370145329066,optimism
1693872000000.0,1.3412393791818173,optimism
1693958400000.0,1.345221007685992,optimism
1694044800000.0,1.3304228248232028,optimism
1694131200000.0,1.3379820700261618,optimism
1694217600000.0,1.2986584360767148,optimism
1694304000000.0,1.293666540416093,optimism
1694390400000.0,1.2693597744659968,optimism
1694476800000.0,1.2757594089691802,optimism
1694563200000.0,1.3381823763626615,optimism
1694649600000.0,1.3527252019200895,optimism
1694736000000.0,1.3580675915057836,optimism
1694822400000.0,1.4064072157412162,optimism
1694908800000.0,1.3930332478999161,optimism
1694995200000.0,1.3731996489812348,optimism
1695081600000.0,1.36858048542308,optimism
1695168000000.0,1.380530290661975,optimism
1695254400000.0,1.3907134619171067,optimism
1695340800000.0,1.2970176450950857,optimism
1695427200000.0,1.2928352070198283,optimism
1695513600000.0,1.2983212012091503,optimism
1695600000000.0,1.2633786506803315,optimism
1695686400000.0,1.2495853425483463,optimism
1695772800000.0,1.2871569657575173,optimism
1695859200000.0,1.269241791241121,optimism
1695945600000.0,1.3226988853557538,optimism
1696032000000.0,1.3353956124429447,optimism
1696118400000.0,1.3449755806325707,optimism
1696204800000.0,1.4126450740211864,optimism
1696291200000.0,1.396145360105351,optimism
1696377600000.0,1.3214380237918668,optimism
1696464000000.0,1.3307809718922363,optimism
1696550400000.0,1.3015230608390935,optimism
1696636800000.0,1.3057800742856296,optimism
1696723200000.0,1.2902165538798187,optimism
1696809600000.0,1.28077029220037,optimism
1696896000000.0,1.2288710890827932,optimism
