column_0,column_1,ticker
1691798400000.0,0.2933246871372997,cardano
1691884800000.0,0.2916657566851706,cardano
1691971200000.0,0.2893724194533518,cardano
1692057600000.0,0.29045181390967933,cardano
1692144000000.0,0.2817294854003445,cardano
1692230400000.0,0.2748521492220638,cardano
1692316800000.0,0.2543607827866435,cardano
1692403200000.0,0.2636879528052823,cardano
1692489600000.0,0.2681859267680321,cardano
1692576000000.0,0.27030755101085024,cardano
1692662400000.0,0.2629422639660765,cardano
1692748800000.0,0.2583820141312215,cardano
1692835200000.0,0.2682726881499693,cardano
1692921600000.0,0.26578508965759734,cardano
1693008000000.0,0.26109141254532897,cardano
1693094400000.0,0.260791425508062,cardano
1693180800000.0,0.2632569098110084,cardano
1693267200000.0,0.26750438497103585,cardano
1693353600000.0,0.2721176115093552,cardano
1693440000000.0,0.26556135855689034,cardano
1693526400000.0,0.2552157503892006,cardano
1693612800000.0,0.2552595695126849,cardano
1693699200000.0,0.25604917515357595,cardano
1693785600000.0,0.25573653566029486,cardano
1693872000000.0,0.2561613723656971,cardano
1693958400000.0,0.2575400915592396,cardano
1694044800000.0,0.2577378212413942,cardano
1694131200000.0,0.25751188127025515,cardano
1694217600000.0,0.2543608818135225,cardano
1694304000000.0,0.2532703279783654,cardano
1694390400000.0,0.24915295832183487,cardano
1694476800000.0,0.24155171741015333,cardano
1694563200000.0,0.2458277636160291,cardano
1694649600000.0,0.24875514935253715,cardano
1694736000000.0,0.25111021078174955,cardano
1694822400000.0,0.25059420151071643,cardano
1694908800000.0,0.25029765435110846,cardano
1694995200000.0,0.24708850908810578,cardano
1695081600000.0,0.25152275438104094,cardano
1695168000000.0,0.2549926803619234,cardano
1695254400000.0,0.251368081858014,cardano
1695340800000.0,0.24510013730126218,cardano
1695427200000.0,0.24489528133211472,cardano
1695513600000.0,0.2459745997053555,cardano
1695600000000.0,0.24255729068616028,cardano
1695686400000.0,0.2458759094320171,cardano
1695772800000.0,0.24531238242233772,cardano
1695859200000.0,0.24476331324734768,cardano
1695945600000.0,0.24888207187048772,cardano
1696032000000.0,0.24942109012714447,cardano
1696118400000.0,0.2537925002873487,cardano
1696204800000.0,0.26589113717039103,cardano
1696291200000.0,0.259716498079392,cardano
1696377600000.0,0.26102600990533814,cardano
1696464000000.0,0.2594108249769498,cardano
