column_0,column_1,ticker
1691798400000.0,7.629209055773736,injective-protocol
1691884800000.0,7.658161523564746,injective-protocol
1691971200000.0,7.71009811224162,injective-protocol
1692057600000.0,7.566969319428653,injective-protocol
1692144000000.0,7.188461467181692,injective-protocol
1692230400000.0,7.054156716309709,injective-protocol
1692316800000.0,7.0787055784497,injective-protocol
1692403200000.0,7.88796585732567,injective-protocol
1692489600000.0,7.75013998605132,injective-protocol
1692576000000.0,7.718763285620769,injective-protocol
1692662400000.0,7.460764493588013,injective-protocol
1692748800000.0,7.3289618704973245,injective-protocol
1692835200000.0,7.723004880983038,injective-protocol
1692921600000.0,7.46339507348322,injective-protocol
1693008000000.0,7.254707362387654,injective-protocol
1693094400000.0,7.2173002427512625,injective-protocol
1693180800000.0,6.940545155576895,injective-protocol
1693267200000.0,6.89385691307987,injective-protocol
1693353600000.0,7.248903078932805,injective-protocol
1693440000000.0,7.116858269089404,injective-protocol
1693526400000.0,6.989786198363676,injective-protocol
1693612800000.0,6.803776974831034,injective-protocol
1693699200000.0,6.756400940846397,injective-protocol
1693785600000.0,6.823795052606655,injective-protocol
1693872000000.0,6.836024125089825,injective-protocol
1693958400000.0,6.86259379294181,injective-protocol
1694044800000.0,6.8930731547317805,injective-protocol
1694131200000.0,6.950749824900175,injective-protocol
1694217600000.0,6.7144969554211915,injective-protocol
1694304000000.0,6.686842431982954,injective-protocol
1694390400000.0,6.633351163533041,injective-protocol
1694476800000.0,6.646067469175026,injective-protocol
1694563200000.0,6.799214350217482,injective-protocol
1694649600000.0,6.910182740249991,injective-protocol
1694736000000.0,7.030768222342952,injective-protocol
1694822400000.0,7.252306178641562,injective-protocol
1694908800000.0,7.1921236059854525,injective-protocol
1694995200000.0,7.0625491038140495,injective-protocol
1695081600000.0,7.3415664196010715,injective-protocol
1695168000000.0,7.526529471060868,injective-protocol
1695254400000.0,7.430849971249561,injective-protocol
1695340800000.0,7.088928383940005,injective-protocol
1695427200000.0,7.183311741653563,injective-protocol
1695513600000.0,7.009411901921062,injective-protocol
1695600000000.0,6.899001865344275,injective-protocol
1695686400000.0,7.097535970351162,injective-protocol
1695772800000.0,7.123970441987762,injective-protocol
1695859200000.0,7.125816365959136,injective-protocol
1695945600000.0,7.270949160784481,injective-protocol
1696032000000.0,7.548990767348954,injective-protocol
1696118400000.0,7.672534530618867,injective-protocol
1696204800000.0,7.951756871144259,injective-protocol
1696291200000.0,7.580990303257488,injective-protocol
1696377600000.0,7.375395015814602,injective-protocol
1696464000000.0,7.599583113958483,injective-protocol
1696550400000.0,7.422528586506068,injective-protocol
1696636800000.0,7.834102923599494,injective-protocol
1696723200000.0,7.787936825853922,injective-protocol
1696809600000.0,7.744407023324469,injective-protocol
1696896000000.0,7.494659242423352,injective-protocol
1696982400000.0,7.335091395918711,injective-protocol
1697068800000.0,7.384103860171654,injective-protocol
1697155200000.0,7.346637588878092,injective-protocol
1697241600000.0,7.547137006899667,injective-protocol
1697328000000.0,7.611457110544528,injective-protocol
1697414400000.0,7.805486255906332,injective-protocol
1697500800000.0,7.8287216865730205,injective-protocol
1697587200000.0,7.894453332463438,injective-protocol
1697673600000.0,8.111687086819687,injective-protocol
