column_0,column_1,ticker
1691798400000.0,5.002863616263631,polkadot
1691884800000.0,5.032357078439904,polkadot
1691971200000.0,4.984807286635574,polkadot
1692057600000.0,4.986298691161787,polkadot
1692144000000.0,4.810660360168034,polkadot
1692230400000.0,4.664406453340078,polkadot
1692316800000.0,4.421958380570057,polkadot
1692403200000.0,4.51015389453263,polkadot
1692489600000.0,4.515180252249443,polkadot
1692576000000.0,4.514959078049262,polkadot
1692662400000.0,4.430697394092365,polkadot
1692748800000.0,4.4204639646744175,polkadot
1692835200000.0,4.490630378005213,polkadot
1692921600000.0,4.417790936753219,polkadot
1693008000000.0,4.484513144763267,polkadot
1693094400000.0,4.503806403322144,polkadot
1693180800000.0,4.491343362174164,polkadot
1693267200000.0,4.605480003539824,polkadot
1693353600000.0,4.671347695589722,polkadot
1693440000000.0,4.533122610788501,polkadot
1693526400000.0,4.266131972719506,polkadot
1693612800000.0,4.217157156635496,polkadot
1693699200000.0,4.259210201718938,polkadot
1693785600000.0,4.260194524738027,polkadot
1693872000000.0,4.254641935911742,polkadot
1693958400000.0,4.253228474878917,polkadot
1694044800000.0,4.267870785147058,polkadot
1694131200000.0,4.285668582276922,polkadot
1694217600000.0,4.250793966391004,polkadot
1694304000000.0,4.239368042833064,polkadot
1694390400000.0,4.151422498582279,polkadot
1694476800000.0,3.982992696729485,polkadot
1694563200000.0,3.9869274017831384,polkadot
1694649600000.0,4.0009992566313315,polkadot
1694736000000.0,4.056381589361638,polkadot
1694822400000.0,4.1403403296569445,polkadot
1694908800000.0,4.18521965560901,polkadot
1694995200000.0,4.07483032991436,polkadot
1695081600000.0,4.103238568226504,polkadot
1695168000000.0,4.155653193602323,polkadot
1695254400000.0,4.138136565917394,polkadot
1695340800000.0,4.011800636778395,polkadot
1695427200000.0,4.020038179085509,polkadot
1695513600000.0,4.031338133108662,polkadot
1695600000000.0,3.986535186974348,polkadot
1695686400000.0,4.062085052081578,polkadot
1695772800000.0,4.011617621209987,polkadot
1695859200000.0,3.9898340756799424,polkadot
1695945600000.0,4.071290065142442,polkadot
1696032000000.0,4.076313712563673,polkadot
1696118400000.0,4.103017309570023,polkadot
1696204800000.0,4.262694645878126,polkadot
1696291200000.0,4.1260120334880135,polkadot
1696377600000.0,4.075559807960612,polkadot
1696464000000.0,4.046074474340508,polkadot
1696550400000.0,4.022396660159521,polkadot
1696636800000.0,4.07218769754692,polkadot
1696723200000.0,4.05587429752274,polkadot
1696809600000.0,4.014127377634146,polkadot
1696896000000.0,3.8750587904855576,polkadot
1696982400000.0,3.8110520401636423,polkadot
1697068800000.0,3.7358466610917858,polkadot
1697155200000.0,3.670814478029972,polkadot
1697241600000.0,3.717930111449985,polkadot
1697328000000.0,3.7342039694059763,polkadot
1697414400000.0,3.752107271138592,polkadot
1697500800000.0,3.7863727210635627,polkadot
1697587200000.0,3.673745846250243,polkadot
1697673600000.0,3.6550408160460464,polkadot
1697760000000.0,3.650632105878964,polkadot
1697846400000.0,3.7195051609881715,polkadot
1697932800000.0,3.9006820354448015,polkadot
1698019200000.0,3.965654025634853,polkadot
1698105600000.0,4.330218717603721,polkadot
1698192000000.0,4.187588722145062,polkadot
1698278400000.0,4.282510535902298,polkadot
1698364800000.0,4.236894851048261,polkadot
1698451200000.0,4.139834145222381,polkadot
1698537600000.0,4.180326150889367,polkadot
1698624000000.0,4.312751614277587,polkadot
1698710400000.0,4.52085929536047,polkadot
1698796800000.0,4.455275668780547,polkadot
1698883200000.0,4.72682887737193,polkadot
1698969600000.0,4.635970136285287,polkadot
1699056000000.0,4.618334486318117,polkadot
1699142400000.0,4.686867213734689,polkadot
1699228800000.0,4.776276024155023,polkadot
1699315200000.0,4.9644386767326045,polkadot
1699401600000.0,4.926180240060906,polkadot
1699488000000.0,5.062066496191719,polkadot
1699574400000.0,5.09143240381537,polkadot
1699660800000.0,5.300159340657175,polkadot
1699747200000.0,5.554249885970245,polkadot
1699833600000.0,5.693125127434832,polkadot
1699920000000.0,5.375753808509167,polkadot
1700006400000.0,5.205423747153845,polkadot
1700092800000.0,5.560993838052037,polkadot
1700179200000.0,5.356576929650086,polkadot
1700265600000.0,5.228047385093827,polkadot
1700352000000.0,5.287717883659507,polkadot
1700438400000.0,5.440643190354894,polkadot
1700524800000.0,5.29692973039739,polkadot
1700611200000.0,4.906796638941419,polkadot
1700697600000.0,5.171568200406997,polkadot
1700784000000.0,5.130886812967558,polkadot
1700870400000.0,5.243490755370192,polkadot
1700956800000.0,5.325850350589175,polkadot
1701043200000.0,5.323664352105197,polkadot
1701129600000.0,5.169393544540189,polkadot
1701216000000.0,5.265712898998621,polkadot
1701302400000.0,5.161319074241663,polkadot
1701388800000.0,5.467275352841163,polkadot
1701475200000.0,5.477308052301386,polkadot
1701561600000.0,5.576334019367576,polkadot
1701648000000.0,5.541476252989157,polkadot
1701734400000.0,5.625924150472816,polkadot
1701820800000.0,5.903844885800118,polkadot
1701907200000.0,6.04549363089907,polkadot
1701993600000.0,6.237573170212809,polkadot
1702080000000.0,6.852098839356324,polkadot
1702166400000.0,7.1258264546282994,polkadot
1702252800000.0,7.325272797433172,polkadot
1702339200000.0,6.70880860309997,polkadot
1702425600000.0,7.0940907537953315,polkadot
1702512000000.0,7.580589607415374,polkadot
1702598400000.0,7.528782614154129,polkadot
1702684800000.0,6.954575091547832,polkadot
1702771200000.0,7.0855773694716335,polkadot
1702857600000.0,6.789114697040983,polkadot
1702944000000.0,6.873753595030236,polkadot
1703030400000.0,6.701573539053728,polkadot
1703116800000.0,6.937336920160702,polkadot
1703203200000.0,8.324935373033068,polkadot
1703289600000.0,7.977619979299803,polkadot
1703376000000.0,8.337157916270257,polkadot
1703462400000.0,8.655971748613158,polkadot
1703548800000.0,9.223868238920453,polkadot
1703635200000.0,8.812767972104089,polkadot
1703721600000.0,8.6961281998288,polkadot
1703808000000.0,8.457237828847976,polkadot
1703894400000.0,8.285535862556381,polkadot
1703980800000.0,8.375781699118956,polkadot
1704067200000.0,8.179253066720896,polkadot
1704153600000.0,8.596377532718092,polkadot
1704240000000.0,8.417421608766222,polkadot
1704326400000.0,7.6360339551051855,polkadot
1704412800000.0,7.871723447608001,polkadot
1704499200000.0,7.445377531771868,polkadot
1704585600000.0,7.13479262701101,polkadot
1704672000000.0,6.893712713042808,polkadot
1704758400000.0,7.474130036972596,polkadot
1704844800000.0,7.1147500197059745,polkadot
1704931200000.0,7.977504691572949,polkadot
1705017600000.0,8.157163962250484,polkadot
1705104000000.0,7.5784081360831035,polkadot
1705190400000.0,7.6168072022544315,polkadot
1705276800000.0,7.332659880256841,polkadot
1705363200000.0,7.524014144126593,polkadot
1705449600000.0,7.4902552288608275,polkadot
1705536000000.0,7.317350209385526,polkadot
1705622400000.0,7.010880906813355,polkadot
1705708800000.0,6.862518949822255,polkadot
1705795200000.0,6.888547395728371,polkadot
1705881600000.0,6.8150272788663635,polkadot
1705968000000.0,6.3223919981903185,polkadot
1706054400000.0,6.352458408426944,polkadot
1706140800000.0,6.46554584718603,polkadot
1706227200000.0,6.435558749222969,polkadot
1706313600000.0,6.67188961542771,polkadot
1706400000000.0,6.668220172969769,polkadot
1706486400000.0,6.823103122153361,polkadot
1706572800000.0,7.069698188309496,polkadot
1706659200000.0,6.848061621027475,polkadot
1706745600000.0,6.649369485426186,polkadot
1706832000000.0,6.788948383733377,polkadot
1706918400000.0,6.930699537688069,polkadot
1707004800000.0,6.831184467214888,polkadot
1707091200000.0,6.673405581836955,polkadot
1707177600000.0,6.726233543504558,polkadot
1707264000000.0,6.805282504519078,polkadot
1707350400000.0,6.938729635747881,polkadot
1707436800000.0,7.02228342387288,polkadot
1707523200000.0,7.193391553436352,polkadot
1707609600000.0,7.205675136142959,polkadot
1707696000000.0,7.090638702239128,polkadot
1707782400000.0,7.336736856202889,polkadot
1707868800000.0,7.361294054303349,polkadot
1707955200000.0,7.648745619725107,polkadot
1708041600000.0,7.771469856973091,polkadot
1708128000000.0,7.660303799681259,polkadot
1708214400000.0,7.691958513151205,polkadot
1708300800000.0,7.843744896385932,polkadot
1708387200000.0,8.032811573200595,polkadot
1708473600000.0,7.734685769465346,polkadot
