column_0,column_1,ticker
1691798400000.0,83.50800894750988,litecoin
1691884800000.0,83.39957478408667,litecoin
1691971200000.0,81.94622927942365,litecoin
1692057600000.0,82.04349720220276,litecoin
1692144000000.0,79.25527554620012,litecoin
1692230400000.0,74.44278334002308,litecoin
1692316800000.0,64.66428652341747,litecoin
1692403200000.0,64.0770042901764,litecoin
1692489600000.0,64.10082944905238,litecoin
1692576000000.0,65.15540706375718,litecoin
1692662400000.0,66.91679140457396,litecoin
1692748800000.0,64.92407945763054,litecoin
1692835200000.0,65.59275977438531,litecoin
1692921600000.0,64.8725131979753,litecoin
1693008000000.0,65.10937968968469,litecoin
1693094400000.0,64.98544301974408,litecoin
1693180800000.0,65.34144709918547,litecoin
1693267200000.0,65.54255483630202,litecoin
1693353600000.0,68.90290084500721,litecoin
1693440000000.0,67.64573500244671,litecoin
1693526400000.0,63.86490797967355,litecoin
1693612800000.0,63.00429988008865,litecoin
1693699200000.0,64.52307862547788,litecoin
1693785600000.0,63.900598189666944,litecoin
1693872000000.0,63.710084286047625,litecoin
1693958400000.0,63.09071044841193,litecoin
1694044800000.0,62.84328170935203,litecoin
1694131200000.0,63.586411792250495,litecoin
1694217600000.0,62.59378505332212,litecoin
1694304000000.0,63.05758763752314,litecoin
1694390400000.0,61.11226990392433,litecoin
1694476800000.0,58.76360823738257,litecoin
1694563200000.0,60.03242103024329,litecoin
1694649600000.0,62.003214441438395,litecoin
1694736000000.0,62.72099454597096,litecoin
1694822400000.0,65.96598093207416,litecoin
1694908800000.0,65.27979050105786,litecoin
1694995200000.0,63.54301288934465,litecoin
1695081600000.0,65.84643126407673,litecoin
1695168000000.0,67.34016516524049,litecoin
1695254400000.0,64.5161545100717,litecoin
1695340800000.0,64.65792094851744,litecoin
1695427200000.0,64.31770800409913,litecoin
1695513600000.0,65.0800743925334,litecoin
1695600000000.0,63.56909699482437,litecoin
1695686400000.0,64.3164124617065,litecoin
1695772800000.0,63.71770657750385,litecoin
1695859200000.0,63.467460623639894,litecoin
1695945600000.0,65.20491207738891,litecoin
1696032000000.0,65.63606957587774,litecoin
1696118400000.0,66.02306624425727,litecoin
1696204800000.0,68.27569540159247,litecoin
1696291200000.0,66.0926588480067,litecoin
1696377600000.0,65.45532396088964,litecoin
1696464000000.0,64.44513020928498,litecoin
1696550400000.0,64.89540733067264,litecoin
1696636800000.0,65.52551861859028,litecoin
1696723200000.0,65.492643670731,litecoin
1696809600000.0,65.40043423324835,litecoin
1696896000000.0,63.12544618829874,litecoin
1696982400000.0,63.64068341854039,litecoin
1697068800000.0,61.465642496188586,litecoin
1697155200000.0,61.06612373717897,litecoin
1697241600000.0,61.54999736682404,litecoin
1697328000000.0,61.619642773145536,litecoin
1697414400000.0,61.61538771703059,litecoin
1697500800000.0,63.28632697085658,litecoin
1697587200000.0,62.15995715549556,litecoin
1697673600000.0,60.20006125482595,litecoin
1697760000000.0,61.80389094035343,litecoin
1697846400000.0,63.37335361336831,litecoin
1697932800000.0,64.7240612020387,litecoin
1698019200000.0,65.29181072459876,litecoin
1698105600000.0,68.9770232226695,litecoin
1698192000000.0,69.03892886549183,litecoin
1698278400000.0,68.67690695587223,litecoin
1698364800000.0,68.92849237907406,litecoin
1698451200000.0,67.07594584615224,litecoin
1698537600000.0,67.75674074901141,litecoin
1698624000000.0,68.83186537748878,litecoin
1698710400000.0,69.23738187420952,litecoin
1698796800000.0,68.9967869224727,litecoin
1698883200000.0,69.92661576963249,litecoin
1698969600000.0,69.45924823035604,litecoin
1699056000000.0,69.50143063484983,litecoin
1699142400000.0,70.40177531444414,litecoin
1699228800000.0,71.65008656708231,litecoin
1699315200000.0,74.43561538180448,litecoin
1699401600000.0,73.50909520868773,litecoin
1699488000000.0,73.14350173662595,litecoin
1699574400000.0,73.64998528363532,litecoin
1699660800000.0,73.24239146504773,litecoin
1699747200000.0,75.17308406764352,litecoin
1699833600000.0,74.980105644013,litecoin
1699920000000.0,71.5904996202122,litecoin
1700006400000.0,70.6855846130071,litecoin
1700092800000.0,74.1316033236631,litecoin
1700179200000.0,71.24815321738458,litecoin
1700265600000.0,70.02991384814824,litecoin
1700352000000.0,69.83601767163363,litecoin
1700438400000.0,70.56643271495764,litecoin
1700524800000.0,69.40081105550115,litecoin
1700611200000.0,66.64090370509105,litecoin
1700697600000.0,68.68503612883687,litecoin
1700784000000.0,69.46979877715852,litecoin
1700870400000.0,70.69902206871227,litecoin
1700956800000.0,71.79099446092988,litecoin
1701043200000.0,70.04156114751439,litecoin
1701129600000.0,69.31763401663152,litecoin
1701216000000.0,69.7373348772548,litecoin
