column_0,column_1,ticker
1691798400000.0,239.59582183259565,binancecoin
1691884800000.0,240.0884451308951,binancecoin
1691971200000.0,240.03079245155018,binancecoin
1692057600000.0,240.35805612254566,binancecoin
1692144000000.0,236.60728496761962,binancecoin
1692230400000.0,232.0954857295837,binancecoin
1692316800000.0,217.79553784100364,binancecoin
1692403200000.0,215.97291578847336,binancecoin
1692489600000.0,217.0755217507986,binancecoin
1692576000000.0,216.24044795479304,binancecoin
1692662400000.0,210.58828468143162,binancecoin
1692748800000.0,210.83831690902392,binancecoin
1692835200000.0,216.46933652900628,binancecoin
1692921600000.0,218.29266821493957,binancecoin
1693008000000.0,218.17749771354633,binancecoin
1693094400000.0,216.1437880002737,binancecoin
1693180800000.0,218.24702764538884,binancecoin
1693267200000.0,218.66016837698223,binancecoin
1693353600000.0,226.74644339528282,binancecoin
1693440000000.0,223.73474962321495,binancecoin
1693526400000.0,216.56493339627252,binancecoin
1693612800000.0,213.63263302532525,binancecoin
1693699200000.0,214.1517059449753,binancecoin
1693785600000.0,214.3001868645122,binancecoin
1693872000000.0,215.20163188949797,binancecoin
1693958400000.0,214.36178944570824,binancecoin
1694044800000.0,215.08938926745688,binancecoin
1694131200000.0,216.71011887224225,binancecoin
1694217600000.0,214.58287590348837,binancecoin
1694304000000.0,214.13751951103444,binancecoin
1694390400000.0,212.21388034911894,binancecoin
1694476800000.0,205.79219100163806,binancecoin
1694563200000.0,211.5180504655486,binancecoin
1694649600000.0,212.51215205375362,binancecoin
1694736000000.0,212.21486809687195,binancecoin
1694822400000.0,214.10200179916035,binancecoin
1694908800000.0,214.87611605202002,binancecoin
1694995200000.0,216.50742177094784,binancecoin
1695081600000.0,215.88018309792267,binancecoin
1695168000000.0,217.16777222898247,binancecoin
1695254400000.0,214.18713041595333,binancecoin
1695340800000.0,210.66859640849137,binancecoin
1695427200000.0,211.05567704171992,binancecoin
1695513600000.0,210.46274509641373,binancecoin
1695600000000.0,208.14507274724323,binancecoin
