timestamp,aptos,arbitrum,avalanche-2,binancecoin,bitcoin-cash,bitcoin,bonk,cardano,chainlink,cosmos,dogecoin,ethereum,floki,injective-protocol,litecoin,matic-network,near,optimism,pepe,polkadot,ripple,shiba-inu,solana,sui,the-open-network,thorchain,tron
2023-11-19,7.2231674,1.0477985,22.807121,246.2336,230.30212,37413.996,0.000004440265,0.38397613,14.934228,9.380288,0.08044137,2011.1267,0.000032934422,16.812761,70.56643,0.85289127,1.9823619,1.7883312,0.0000011911486,5.4406433,0.62699074,0.000008676251,61.46822,0.56479025,2.3713207,5.5652757,0.10338142
2023-11-21,7.1972823,1.0274347,20.80871,253.37299,226.25728,37489.297,0.000003905487,0.3795803,14.439355,8.962475,0.077650696,2022.3882,0.000031118245,15.883025,69.40081,0.8105083,1.9945089,1.7279019,0.0000011356758,5.29693,0.6122066,0.000008435812,56.38756,0.5552902,2.3241973,5.2897396,0.10092799
2023-11-22,6.8215995,0.96025217,19.112707,227.95084,217.03017,35965.36,0.0000035671035,0.358587,13.618235,8.284802,0.07225859,1940.4448,0.000029470908,14.349674,66.64091,0.73440725,1.7682911,1.5984533,0.0000010424654,4.9067965,0.5801605,0.000007772155,52.03847,0.5071757,2.317904,4.930817,0.0963147
2023-11-23,7.3199577,1.0203447,20.817574,236.08185,224.01585,37464.832,0.0000045161987,0.3803192,14.23266,8.820153,0.075781696,2065.9414,0.000032701628,16.076765,68.685036,0.7737382,1.8253678,1.7348751,0.000001109832,5.1715684,0.61172396,0.000008100364,57.639854,0.55657274,2.398528,5.82107,0.10126713
2023-11-24,7.451217,1.0488979,20.888762,232.86134,226.61343,37738.934,0.0000041291237,0.38619068,14.458076,8.897017,0.07818353,2080.8518,0.000032567365,15.599513,70.69902,0.7593656,1.8364348,1.7980129,0.0000011092812,5.2434907,0.6219795,0.000008190782,56.87306,0.6276982,2.391596,5.432353,0.10466011
2023-11-26,7.392986,1.0661991,21.285076,234.23991,227.41936,37809.85,0.0000043822442,0.394579,14.731083,9.476224,0.0788763,2085.4265,0.000033736113,17.165216,71.79099,0.77887696,1.8862162,1.7824076,0.0000011781354,5.3258505,0.62323743,0.000008464438,58.813198,0.65561914,2.36749,5.4311967,0.108715005
2023-11-27,7.282183,1.0373744,21.13467,232.07104,226.81349,37491.84,0.0000040275663,0.38787302,14.785339,9.95077,0.0785653,2064.0742,0.0000322419,17.170046,70.041565,0.76284957,1.8290397,1.814649,0.0000011162203,5.323664,0.61685073,0.000008297504,57.655632,0.6357355,2.3872707,5.2919726,0.10783562
2023-11-28,6.9659133,1.0188303,20.385288,227.22665,223.5092,37250.168,0.0000038022617,0.3783947,14.226318,9.296396,0.0787679,2030.0005,0.000031488355,16.63046,69.317635,0.74351835,1.7840122,1.728462,0.0000010825561,5.1693935,0.60407984,0.000008206176,55.122288,0.5930866,2.44537,5.465842,0.10219228
2023-11-29,7.016587,1.0062121,21.038551,227.19638,222.98567,37810.348,0.0000040688024,0.38134408,14.489977,9.199084,0.08042184,2025.9374,0.00003188332,16.729235,69.91134,0.7562126,1.7958678,1.6858034,0.0000010571459,5.1613193,0.6091451,0.000008199499,59.132385,0.60014963,2.4015338,6.3628035,0.1034336
2023-11-30,6.9788804,1.0064843,21.382465,227.60255,221.52455,37711.82,0.0000038575836,0.37563467,14.3932085,9.24969,0.08333732,2051.7568,0.000032120584,18.360544,69.42175,0.761984,1.8830438,1.6709398,0.0000010860316,5.467275,0.6058189,0.000008280643,59.17999,0.59653115,2.3916485,6.457064,0.10344636
2023-12-02,7.0550265,1.0331227,21.846838,228.451,225.20473,38688.258,0.0000040202276,0.3841346,14.985345,9.45596,0.083901085,2085.7124,0.000032804262,17.903341,71.54177,0.79897296,1.8927643,1.6570739,0.0000011050842,5.4773083,0.61300105,0.000008365028,59.823586,0.613185,2.3862882,6.46552,0.10318844
2023-12-03,7.332662,1.1103103,22.21775,229.25865,228.10341,39481.668,0.0000046333503,0.39805442,16.005117,9.64358,0.086369365,2165.2979,0.000033955333,17.7724,72.27661,0.81668234,2.011468,1.7602078,0.0000011649059,5.576334,0.62057775,0.000008533306,63.54189,0.62564355,2.4374368,7.0745645,0.103212185
2023-12-04,7.2952476,1.0988334,21.957376,227.881,229.92181,39960.277,0.0000053300932,0.3946588,15.725823,9.535965,0.08551148,2190.704,0.000033716144,17.41614,72.19586,0.8140146,1.981958,1.719741,0.0000012033472,5.5414762,0.62311804,0.000009031819,63.016994,0.61694854,2.4198003,6.9767914,0.10309568
2023-12-05,7.6953716,1.092727,24.402946,231.14255,251.24324,44105.945,0.0000076057217,0.42552492,15.721533,9.898488,0.0942289,2294.0952,0.000042368614,17.15931,74.26538,0.81319404,2.252261,1.8007782,0.0000016122009,5.903845,0.6217479,0.000009476818,60.90256,0.6434558,2.4212408,6.5425334,0.10358684
2023-12-06,7.3945293,1.0592971,26.244955,229.62917,244.60355,43788.29,0.0000075252683,0.44208938,15.301471,9.771131,0.094758846,2232.0254,0.000039109626,16.949276,72.3811,0.81881243,2.288615,1.7128268,0.0000014904821,6.0454936,0.641794,0.000009716238,62.232044,0.62132305,2.2438216,6.3703127,0.10475573
2023-12-08,7.9380856,1.16561,26.263819,232.90388,246.84647,43270.12,0.000010074879,0.45587298,15.713587,9.8860655,0.09588349,2354.387,0.000041683994,18.289793,74.04042,0.84124863,2.2689674,2.1780496,0.0000015207092,6.237573,0.6430968,0.00000978953,67.69386,0.6704174,2.2702458,6.515084,0.10414751
2023-12-09,8.485235,1.16792,30.675434,238.98903,253.92102,44202.176,0.000012867454,0.5474035,16.966858,10.413828,0.1015495,2359.8892,0.000041315914,19.270283,78.482285,0.90602964,2.385527,2.1198485,0.0000015738286,6.852099,0.6737416,0.000010216218,74.84216,0.70705897,2.3375275,6.491198,0.10676989
2023-12-10,8.413096,1.1554701,37.031036,239.57367,250.89462,43757.96,0.000012433525,0.59552526,16.323147,10.68693,0.10179931,2352.0986,0.00004064169,21.288166,77.15957,0.9227649,2.5179365,2.169643,0.0000016046097,7.3252726,0.66155976,0.000010317684,74.42358,0.6917195,2.299422,6.5880194,0.10778919
2023-12-11,7.7819858,1.0969275,38.200054,246.28755,230.23965,41200.96,0.000011852797,0.5503522,14.75758,9.857892,0.09413432,2222.347,0.00003693889,23.990116,72.588554,0.8409232,2.2344193,2.2881997,0.0000014164675,6.7088084,0.61955893,0.000009508139,70.202415,0.6279542,2.122267,5.855313,0.10374061
2023-12-13,9.144145,1.2494783,37.399117,254.95445,231.766,41450.82,0.000011503813,0.57626224,14.508303,11.718417,0.093752995,2200.3337,0.000038108938,25.637651,72.52316,0.88583523,2.3005216,2.3380797,0.0000013975798,7.094091,0.6190431,0.000009577073,68.529236,0.6573797,2.0573182,5.719126,0.1036026
2023-12-14,8.560428,1.183897,38.989784,252.21806,235.38673,42931.76,0.000013101482,0.66138923,14.77082,11.584609,0.09641173,2260.8823,0.000038792597,28.996796,73.22056,0.88646543,2.3245635,2.236858,0.000001410007,7.58059,0.6281203,0.000009797469,70.738396,0.65384656,2.16468,5.846076,0.1043147
2023-12-15,8.417589,1.1812776,39.246292,253.56557,237.08414,43009.594,0.000025489,0.6424514,15.401402,11.5534315,0.09831889,2317.465,0.00003977103,30.415565,72.96445,0.8842376,2.3224828,2.2587426,0.000001449555,7.528783,0.63219845,0.00001006732,75.65589,0.6549798,2.200974,5.9104176,0.10605092
2023-12-16,8.185337,1.1226804,41.987747,244.16255,229.61383,42247.066,0.000021854856,0.6064995,14.312478,11.824749,0.096968085,2227.9365,0.000038964077,29.462406,72.16106,0.84964216,2.3681326,2.1805348,0.000001420144,7.0855775,0.61968833,0.000011619553,73.389595,0.62988365,2.185608,5.609803,0.10275118
2023-12-17,8.0576725,1.1069475,40.70803,239.17278,225.89641,41410.82,0.000022949915,0.58052963,14.025458,11.11327,0.09296416,2199.54,0.00003615109,30.745504,71.22135,0.8177618,2.2698739,2.0847223,0.0000013361991,6.7891145,0.61002856,0.000010309151,71.09305,0.61137867,2.1436057,5.5127344,0.102117494
2023-12-19,7.8807306,1.1000752,41.019505,241.10002,228.0019,42684.184,0.00002087983,0.60087097,14.648517,10.857924,0.09199518,2216.929,0.00003517661,36.79245,70.79553,0.8002222,2.283901,2.2316177,0.0000013070138,6.8737535,0.61253333,0.000010422817,74.34093,0.60895354,2.0954866,5.517722,0.10096025
2023-12-20,8.084132,1.0727581,39.726433,252.04747,224.89091,42250.207,0.000018987605,0.5750008,14.071075,10.383868,0.09010935,2176.8394,0.00003406155,36.673943,70.44356,0.7638586,2.4353845,2.1094742,0.0000012483627,6.7015734,0.6047003,0.000010124435,72.61145,0.6786395,2.1376603,5.1341257,0.10054731
2023-12-21,8.095458,1.1044681,43.38272,260.25504,229.53206,43634.125,0.000018812167,0.5897207,14.208709,10.665045,0.091366515,2198.4214,0.00003446752,42.420628,69.83232,0.7748854,2.842194,2.2422266,0.0000012692094,6.937337,0.6166326,0.000010232955,82.098526,0.68567353,2.2025301,5.471956,0.10284684
2023-12-22,9.2804,1.43483,45.49566,271.43146,238.65982,44003.695,0.00001940837,0.6236176,15.49792,11.391916,0.09528754,2327.049,0.000037954534,38.522552,73.73989,0.87612337,3.363071,3.5097165,0.0000015807908,7.97762,0.6251277,0.000010918166,98.078,0.6967251,2.2630098,5.352501,0.105107866
2023-12-24,9.275233,1.3954656,48.114414,271.2543,233.22496,43752.03,0.00001996607,0.61480325,15.681732,11.314822,0.09361259,2310.9556,0.00003652021,42.229824,72.53377,0.85905606,3.893949,3.4186337,0.0000014734846,8.337158,0.61970955,0.000011088178,107.63982,0.7497067,2.2309563,5.615249,0.10674783
2023-12-25,9.33461,1.3556248,47.790836,264.65286,229.11157,43034.973,0.000018188288,0.59308976,15.291259,11.245502,0.09178878,2264.9111,0.00003526029,40.677425,71.11628,0.84941345,3.8071866,3.5887208,0.0000013705353,8.655972,0.61334753,0.000010663914,112.44836,0.7165638,2.2021425,6.073777,0.106227614
2023-12-26,10.461691,1.3929834,48.359524,267.1788,234.92691,43638.234,0.000018803845,0.6257645,15.612646,11.94548,0.09454675,2273.6326,0.000037404337,43.319256,72.20929,0.91221875,4.2527037,3.3820667,0.000001413015,9.223868,0.6470876,0.000011021304,121.446594,0.8149006,2.2255754,5.893844,0.10593823
2023-12-27,10.13625,1.5052266,42.398186,323.4163,264.20648,43418.47,0.000014556729,0.632935,16.64237,11.983429,0.09354041,2376.7712,0.000037012884,39.07032,75.74784,1.040495,4.089891,3.9608047,0.0000014418322,8.696128,0.6350609,0.000010902007,106.97705,0.8311031,2.1597779,5.6226954,0.10527764
2023-12-28,9.638784,1.472766,39.867317,323.37396,262.13876,42600.652,0.00001507238,0.617682,16.051462,11.442458,0.09180675,2345.2607,0.000035531084,35.615757,76.43366,1.0018696,3.7704802,3.5944576,0.000001347055,8.457238,0.6346975,0.000010631968,102.25382,0.7982179,2.1887186,5.5559416,0.10549035
2023-12-30,9.676107,1.5069318,40.204987,313.6203,254.37851,42074.707,0.000014782794,0.6083869,15.528248,10.986637,0.090985544,2299.5261,0.00003522823,35.69525,73.29284,0.9718469,3.6172116,3.908366,0.0000013439337,8.285536,0.6230728,0.000010425632,106.25256,0.8043423,2.2373297,5.3206816,0.105784014
2023-12-31,9.431834,1.4854203,39.426216,317.4748,271.46866,42220.613,0.000014077867,0.6023832,15.197977,10.778006,0.09013267,2294.344,0.000035219717,37.488766,73.328,0.95256317,3.6740866,3.6157584,0.0000013118677,8.375782,0.62177217,0.000010466189,101.98884,0.81066436,2.3698592,5.253012,0.106024995
2024-01-01,9.401998,1.5546718,38.538784,312.13562,259.09494,42208.203,0.000013338294,0.59321165,14.920925,10.582716,0.08931213,2279.941,0.000034899018,35.7782,72.86093,0.96867675,3.6542583,3.70018,0.000001286294,8.179253,0.6135561,0.000010331062,101.333176,0.7770882,2.2745328,5.1346736,0.10763022
2024-01-02,10.234359,1.7702894,40.740135,312.1281,257.24872,44994.676,0.00001350667,0.60608524,15.195813,11.026665,0.09124348,2360.7822,0.000035542867,37.0224,73.00601,0.970076,3.9300756,3.7173798,0.0000013414367,8.417421,0.6278858,0.000010570334,106.66317,0.90484583,2.2575428,5.673249,0.10850103
2024-01-04,9.060615,1.9048275,36.75245,316.25687,233.88605,42821.56,0.000011590323,0.55684274,14.143247,9.924793,0.081936836,2211.171,0.00003133568,34.180298,65.26754,0.85422754,3.7660127,3.4646785,0.0000011904414,7.636034,0.58242434,0.000009545182,98.61862,0.8424851,2.19339,5.344267,0.10679532
2024-01-05,10.307039,2.006104,38.68112,323.1909,239.78893,44195.58,0.000011957701,0.56954634,14.544062,10.260686,0.08409107,2270.9775,0.000032513355,38.39747,66.47684,0.88295996,3.9145246,3.712274,0.0000012586834,7.8717237,0.5872262,0.000010005004,104.84078,0.85497856,2.1641538,5.4177957,0.10699747
2024-01-06,9.636522,1.9327697,36.38474,317.13608,239.47841,44113.7,0.000011089721,0.5393708,14.070065,10.286863,0.08267447,2267.087,0.000031680633,38.778366,66.02226,0.85043067,3.5320506,3.4177556,0.0000011986946,7.4453773,0.5758984,0.000009818712,99.79528,0.8937038,2.0784485,5.225147,0.10449651
2024-01-07,8.445426,1.7066664,33.57146,302.3443,232.04016,43883.742,0.000010307606,0.49266115,13.105073,9.408056,0.07823616,2220.1516,0.000029187473,36.334297,64.149284,0.79946816,3.1983912,3.174227,0.0000011082835,6.8937125,0.55180395,0.000008971991,88.924545,0.7989934,2.2103477,4.577458,0.10293609
2024-01-08,8.770106,1.8213024,36.06006,304.4079,254.10278,46936.188,0.000012151172,0.5405817,14.153296,9.956453,0.08129841,2331.6604,0.000030478015,42.21005,67.73895,0.84273994,3.4029675,3.4161122,0.0000011937454,7.47413,0.577396,0.000009579051,97.658745,0.86226773,2.2714782,4.9122267,0.104316674
2024-01-10,8.262033,1.8182101,34.674767,301.02588,245.1655,46105.945,0.00001401017,0.5107679,13.710265,9.648015,0.07926523,2341.1606,0.000029044855,40.131973,66.7748,0.80624014,3.209953,3.5947392,0.0000011937373,7.11475,0.5664177,0.000009623744,98.75151,0.79796433,2.189069,4.7351255,0.10268238
2024-01-11,8.887627,2.213143,38.534607,305.37292,254.35059,46632.312,0.00001613568,0.56792927,15.029927,10.407021,0.08305256,2588.769,0.00003168344,41.03245,69.95025,0.8979311,3.5804653,3.950375,0.0000013247651,7.9775047,0.60034996,0.00000998904,102.41348,0.8410402,2.26184,5.0424566,0.10538033
2024-01-12,9.453619,2.2639606,39.32511,308.28867,276.19095,46314.355,0.000016098373,0.5811387,14.997747,10.642711,0.08460341,2618.3298,0.000032374264,38.66709,71.875626,0.92525285,3.6192183,3.9791393,0.0000013674637,8.157164,0.6014826,0.000010136202,99.98591,1.0874802,2.228867,5.1065507,0.10606637
2024-01-13,10.014944,2.1795657,36.441875,302.19373,254.72603,42848.473,0.000015392736,0.54956,14.368335,10.217009,0.080994524,2575.9248,0.000030984505,39.18712,71.8961,0.8825703,3.405225,3.8176801,0.0000012507472,7.616807,0.5747835,0.0000098989085,95.63335,1.2930701,2.1120558,4.6011815,0.114104204
2024-01-14,9.69105,2.0296807,35.397694,299.4025,246.02638,41800.934,0.000014321406,0.5253876,14.796982,10.010839,0.07996967,2477.9375,0.000030057301,36.828533,69.72857,0.83768106,3.3162472,3.469545,0.000001198547,7.3326597,0.5757121,0.000009602419,94.11864,1.2610946,2.2840579,4.455634,0.11132816
2024-01-16,9.509359,2.1114013,35.632095,317.96912,250.71109,42587.336,0.000013725,0.5284594,15.212022,10.204933,0.08121504,2515.32,0.000030785817,40.964718,69.43887,0.8458417,3.304964,3.4513042,0.0000012059803,7.524014,0.5762027,0.000009566666,94.39674,1.3762227,2.441404,4.5731025,0.10880173
2024-01-17,9.402199,2.1537788,35.609924,315.4807,251.35687,43148.0,0.000014073851,0.5354463,15.272358,10.289557,0.0812638,2589.4827,0.00003146449,40.82671,69.553535,0.84544617,3.2359393,3.6045454,0.0000012398787,7.4902554,0.5758358,0.000009662053,97.55676,1.2769437,2.4157908,4.7631946,0.108120315
2024-01-18,8.720041,1.8883462,33.53956,314.56772,237.37964,41261.395,0.000012051664,0.5018281,14.654009,9.697614,0.077962376,2467.3289,0.000029212168,35.95088,67.9195,0.78453606,3.0726385,3.2112563,0.0000011413134,7.010881,0.5516546,0.000009196379,94.28013,1.1560252,2.2269397,4.0534244,0.10796714
2024-01-19,8.557951,1.8517485,32.63144,314.06744,236.29454,41600.94,0.000011952764,0.50155556,16.08668,9.702453,0.078519054,2489.6182,0.000029156157,35.995163,71.14433,0.7601932,2.9996326,3.1977003,0.0000011389947,6.862519,0.5439862,0.000009284615,93.3252,1.163577,2.2036128,4.191517,0.11047658
2024-01-21,8.53543,1.805509,32.818073,315.97626,238.8057,41626.105,0.0000116629435,0.5142145,15.722897,9.812594,0.087684475,2470.2637,0.000033747558,35.363415,71.22588,0.78344524,2.9508455,3.1793785,0.0000011656517,6.8885474,0.55271596,0.000009675213,92.58977,1.0981696,2.266867,4.1157594,0.10971331
2024-01-22,8.440851,1.8197104,32.56396,318.63257,236.98222,41541.9,0.000011393382,0.5035926,15.40874,9.63943,0.08532032,2454.9094,0.00003119377,36.017994,71.57115,0.78273785,2.9201174,3.1176817,0.0000011247104,6.815027,0.5467949,0.000009338555,91.16235,1.0673268,2.2237854,4.210911,0.10889878
2024-01-23,8.035111,1.6844063,29.440216,304.7222,234.8378,39504.73,0.000010387072,0.477238,14.515962,9.164546,0.08018019,2307.587,0.000028813058,33.83114,67.128334,0.7442707,2.6439636,2.9703727,0.0000010542788,6.322392,0.5254414,0.000008903353,83.43623,1.0683684,2.1146696,3.9264898,0.10893814
2024-01-24,8.57432,1.7360762,31.204134,293.35382,236.42184,40123.67,0.00001108065,0.4768509,14.239486,9.349149,0.07910139,2236.7393,0.000028827728,33.105667,66.245,0.7389086,2.6799192,2.8615494,0.0000010408716,6.4655457,0.51836383,0.000008901153,88.97404,1.2938577,2.1186016,4.0839696,0.10869046
2024-01-25,8.339176,1.7309855,30.462261,292.06042,236.82605,39938.285,0.00001126598,0.4666944,13.78636,9.225653,0.07794293,2219.6145,0.000028337867,31.798979,65.53704,0.73252696,2.698132,2.9333863,0.0000010263063,6.435559,0.5137859,0.000008858066,86.98335,1.1758142,2.0424292,4.0283165,0.1121325
2024-01-27,8.720564,1.8121921,32.27329,302.02267,241.76877,41862.938,0.000011834558,0.48461145,14.188128,9.630149,0.07973022,2268.8708,0.000029100443,33.77431,67.02749,0.7589764,2.9217033,3.069793,0.0000010860972,6.67189,0.53211266,0.000009029548,92.36475,1.4458077,2.0810344,4.324483,0.11443348
2024-01-28,9.126546,1.7966886,33.27007,305.7823,243.62367,42119.61,0.000011663629,0.4862832,14.34295,9.678501,0.0800883,2267.908,0.000029156326,35.051456,68.08164,0.78809047,2.9087095,3.0687642,0.0000010964771,6.66822,0.53001267,0.000009131169,94.07419,1.3913256,2.0851882,4.3098893,0.112464465
2024-01-29,9.2216,1.8531874,36.08626,310.74808,241.39134,43267.61,0.000012006332,0.5254688,14.986884,9.661783,0.081597485,2314.5947,0.000029210323,37.432682,68.46873,0.8129561,3.0071871,3.1633976,0.000001062801,7.0696983,0.5352891,0.000009199674,101.42,1.5668514,2.1131458,4.467336,0.1130623
2024-01-30,9.0749855,1.8858532,35.15735,307.3216,237.42534,42892.035,0.00001127329,0.5147459,15.437438,9.388155,0.079757206,2344.0015,0.000028596705,35.41895,67.4784,0.7994077,3.0078945,3.1586561,0.0000010134243,6.8480616,0.5109144,0.00000905027,101.49112,1.5471566,2.0836282,4.723076,0.112164125
2024-02-01,8.839181,1.7635807,33.15444,300.21332,234.21567,42583.26,0.000010652316,0.4977894,15.409997,9.09529,0.07869388,2282.4858,0.000027584003,33.87883,66.71784,0.7855336,2.8208294,2.9002736,9.1360033e-7,6.6493697,0.50279707,0.000008938983,96.9318,1.5206394,2.0658174,4.651771,0.1121961
2024-02-02,9.209385,1.7835248,33.817337,299.9114,236.54515,43069.043,0.000010722489,0.5054817,17.124666,9.1327095,0.07928008,2301.7373,0.000028149527,33.78766,67.48902,0.8104834,2.8519254,2.9724061,9.156451e-7,6.7889485,0.50595325,0.000009023366,97.79003,1.5286942,2.0743818,4.57873,0.115417875
2024-02-03,9.399998,1.7919978,36.695656,301.17435,236.22171,43170.66,0.000010535788,0.51416254,17.767216,9.159551,0.0792706,2307.433,0.000028024035,34.627728,68.004654,0.7978914,2.9009511,3.0095387,9.275375e-7,6.9306993,0.51006657,0.000009058695,100.46548,1.4634004,2.049388,4.402482,0.116250746
2024-02-04,8.824933,1.7340586,34.860836,304.76483,235.29047,42599.36,0.000010077763,0.49490228,18.192019,8.970652,0.07824448,2290.0845,0.000027284881,32.31745,66.90125,0.7743572,2.755319,2.9978995,8.8891903e-7,6.6734056,0.5033199,0.000008896413,95.47211,1.4677696,2.0483344,4.296912,0.11832868
2024-02-05,8.664576,1.7339948,34.511158,300.8117,235.35593,42648.457,0.000010145877,0.4933681,19.118967,9.043297,0.07818349,2298.67,0.00002739408,31.870768,67.60229,0.77925587,2.7467556,3.0911703,8.9648256e-7,6.7262335,0.50607467,0.000008883588,95.66802,1.5719182,2.0503087,4.4164867,0.1188821
2024-02-07,8.5942545,1.8309834,34.164703,302.80203,235.13855,43087.79,0.00000994663,0.49844134,18.302391,9.126286,0.078445114,2372.761,0.000028020788,31.24586,68.330986,0.80648375,2.734909,3.3223445,9.027758e-7,6.8052826,0.5051095,0.000008859477,96.92,1.519516,2.0506394,4.4531546,0.120888464
2024-02-08,8.787323,1.8951993,35.29003,307.8797,240.35133,44247.414,0.000010390874,0.5016767,18.899427,9.586105,0.08005062,2424.073,0.000028530734,32.84353,68.55341,0.83402544,2.8636537,3.3658724,9.631563e-7,6.93873,0.5133977,0.00000905297,100.86202,1.548178,2.055524,4.5698175,0.12336138
2024-02-09,8.761025,1.867466,35.454327,319.3108,244.36223,45338.27,0.000010385968,0.5285401,18.21812,9.637884,0.0798622,2420.9685,0.000028748636,32.910854,70.47517,0.8405381,2.927362,3.3066297,9.575514e-7,7.0222836,0.5140705,0.000009201385,102.90367,1.530725,2.0693727,4.791011,0.12189857
2024-02-10,9.073414,1.9574946,40.261486,322.83362,247.61816,47768.996,0.000013321985,0.55069184,18.943747,9.96892,0.08136518,2499.4922,0.00003086858,34.982574,70.75341,0.8485156,3.0467253,3.3626564,0.0000010145752,7.205675,0.5238154,0.000009414233,108.99146,1.7327391,2.0789738,5.1105704,0.12434542
2024-02-12,9.043614,1.9380417,39.69931,320.5105,276.34915,48189.883,0.000012313472,0.5407702,20.11125,9.730628,0.081093416,2505.077,0.000030801,34.990498,71.51323,0.83373314,3.1199126,3.5271826,0.0000010031782,7.0906386,0.52587986,0.000009388594,107.42381,1.6955693,2.0835834,5.163607,0.12422229
2024-02-13,9.178087,2.0754395,41.04676,327.9133,281.1077,50050.137,0.000013240673,0.5601793,20.496025,9.936916,0.08236975,2657.9905,0.00003203128,36.927315,72.928474,0.8817949,3.3943536,3.8273034,0.0000010762454,7.3367367,0.5321643,0.000009616509,112.03682,1.7664444,2.2367122,5.445789,0.1251443
2024-02-14,9.205216,2.0477662,39.785107,325.11172,270.9792,49732.145,0.000012560859,0.5455258,19.878042,10.309096,0.08114856,2641.5361,0.000032213677,34.76627,69.077065,0.8526557,3.2181222,3.7391617,0.0000010839852,7.3612943,0.52505803,0.000009474755,112.59911,1.864061,2.1748428,5.213984,0.12708144
2024-02-15,10.199132,2.0712845,41.611416,355.02747,270.6088,51958.23,0.000013905814,0.60791504,19.947655,10.336456,0.08539619,2826.8215,0.000033868822,34.059116,69.80232,0.8895367,3.386965,3.8673773,0.0000012429957,7.77147,0.5626708,0.000009877224,113.599396,1.869952,2.2077866,5.716981,0.13116603
2024-02-16,9.795072,2.0132809,40.315327,360.9579,274.8802,52166.434,0.0000132985715,0.59861183,19.56752,10.229732,0.08598419,2807.3716,0.000033712837,34.616234,70.58252,0.95308495,3.2844906,3.6506739,0.000001166259,7.6603036,0.5651227,0.00000988854,110.50155,1.8119351,2.1549604,5.7344694,0.13291185
2024-02-18,9.702124,1.9683217,39.741287,352.82913,267.40048,51684.516,0.00001282821,0.6084093,20.033304,10.271754,0.08360375,2788.5613,0.00003334322,37.56078,69.932884,0.928646,3.3321884,3.576965,0.0000011866875,7.6919584,0.549953,0.000009634879,108.92851,1.7660639,2.2358587,5.4330626,0.13591316
2024-02-19,9.683046,2.033814,40.22851,350.169,270.43835,52138.484,0.000013051369,0.6191364,20.089966,10.578046,0.08518649,2874.9453,0.000033920594,38.81841,70.740105,0.9962421,3.5126514,3.777753,0.0000012234518,7.8437448,0.55699897,0.000009733411,112.215416,1.7982309,2.2744412,5.513894,0.13525222
2024-02-20,10.093369,2.0537622,39.470886,351.8214,272.87817,51764.312,0.00001298536,0.63112885,19.82336,10.747602,0.089371055,2943.7231,0.000035267745,37.567234,71.33334,0.9953871,3.5366585,3.951157,0.0000012323505,8.032811,0.562361,0.000009879341,111.27809,1.7736596,2.2679434,5.46702,0.13637975
2024-02-21,9.233807,1.8809043,37.668266,378.9295,263.4072,51842.758,0.000011789616,0.59897166,18.570553,9.983182,0.08464044,2977.082,0.000033264227,35.0962,68.98702,0.9503371,3.2390373,3.7717314,0.0000011506411,7.4737043,0.549481,0.00000954969,105.342636,1.6918465,2.1186945,5.1646314,0.13991225
2024-02-23,9.234023,1.8137318,36.819504,382.1414,260.27612,51319.5,0.000011701196,0.5870301,18.141922,9.803365,0.08416759,2974.1316,0.000033687604,34.27141,68.81341,0.9925764,3.250407,3.6442673,0.0000012204166,7.4965625,0.5411904,0.00000954778,102.04178,1.7255744,2.0880923,5.076063,0.13905786
2024-02-24,9.124942,1.8065281,35.956074,375.42972,264.68323,50841.082,0.000011334412,0.5842533,17.954819,9.975117,0.08446411,2926.286,0.00003432484,32.985523,68.774216,0.98943895,3.366054,3.5194263,0.0000012006499,7.575802,0.53485614,0.000009519542,100.09195,1.6069304,2.0809853,5.191001,0.13818447
2024-02-25,9.46235,1.8445309,36.762127,381.92764,267.3786,51553.098,0.000011703991,0.59633857,18.507156,10.398634,0.0861037,2988.3174,0.000035398592,34.647205,70.372635,0.99459624,3.8552663,3.665098,0.0000013093025,7.8048825,0.5447789,0.00000963353,104.18873,1.6351086,2.1103563,5.404302,0.13740669
2024-02-26,10.13043,1.9293611,39.270683,401.2143,274.69913,54478.19,0.000013418009,0.6185477,19.099422,11.138716,0.089348495,3173.63,0.000043198936,36.73029,71.96382,1.0589375,4.0943975,3.829616,0.0000018018565,8.089296,0.5513003,0.000010096668,109.8451,1.6700151,2.1421287,5.787604,0.13982733
2024-02-27,9.952947,1.8935782,39.23157,395.05554,292.4067,57003.527,0.000014875967,0.6241653,19.049366,11.2108555,0.098227054,3242.0476,0.000051233576,40.103104,74.03252,1.0282542,3.9657214,3.7032466,0.000002641714,8.365815,0.58737534,0.000010938247,108.17696,1.6109059,2.1578548,5.9782453,0.142856
2024-02-29,12.251034,1.9044914,40.28865,416.25385,297.23105,62558.582,0.000018070874,0.631408,19.44422,11.455976,0.11662989,3380.804,0.000056552017,43.526913,74.752785,1.0121038,3.883406,3.77473,0.000003150562,8.372809,0.5765292,0.0000117654245,117.43028,1.5948056,2.5368242,6.121137,0.14230208
2024-03-01,11.769854,1.9466136,40.878227,399.7865,298.25714,61298.22,0.000022310885,0.6564418,19.283596,11.29379,0.11802465,3347.6904,0.000053757416,40.959892,80.01044,1.0019921,3.868656,3.6994114,0.0000027330082,8.24845,0.5872867,0.000012604031,125.681816,1.6817958,2.4841027,5.7494216,0.1404759
